STATE,PRIM_STATE,LOC_QUOTIENT,OCC_CODE,OCC_TITLE,TOT_EMP,JOBS_1000,H_MEAN,Annual_Mean_Wage
California,CA,1.18,113121,Human Resources Managers,27980.0,1.559,87.72,182460.0
California,CA,1.25,113131,Training And Development Managers,6140.0,0.342,80.83,168130.0
California,CA,2.01,119013,"Farmers, Ranchers, And Other Agricultural Managers",1460.0,0.081,54.58,113530.0
California,CA,0.95,119021,Construction Managers,36950.0,2.059,62.35,129690.0
California,CA,0.7,119033,"Education Administrators, Postsecondary",13920.0,0.776,67.65,140700.0
California,CA,1.79,119039,"Education Administrators, All Other",10730.0,0.598,58.23,121110.0
California,CA,1.45,119041,Architectural And Engineering Managers,35630.0,1.985,96.87,201480.0
California,CA,1.46,119071,Gambling Managers,790.0,0.044,55.94,116360.0
California,CA,0.94,119111,Medical And Health Services Managers,57310.0,3.193,75.07,156140.0
California,CA,1.23,119121,Natural Sciences Managers,14080.0,0.784,100.16,208330.0
California,CA,0.56,119161,Emergency Management Directors,790.0,0.044,63.26,131580.0
California,CA,1.45,119199,"Managers, All Other",101230.0,5.641,87.39,181760.0
California,CA,1.02,130000,Business And Financial Operations Occupations,1210190.0,67.435,48.75,101390.0
California,CA,3.72,131011,"Agents And Business Managers Of Artists, Performers, And Athletes",5660.0,0.315,65.6,136450.0
California,CA,1.09,131075,Labor Relations Specialists,8060.0,0.449,53.34,110950.0
California,CA,1.02,131082,Project Management Specialists,114640.0,6.388,56.45,117410.0
California,CA,1.11,131111,Management Analysts,110430.0,6.153,57.39,119370.0
California,CA,1.14,131161,Market Research Analysts And Marketing Specialists,113630.0,6.332,48.1,100040.0
California,CA,1.26,131199,"Business Operations Specialists, All Other",164560.0,9.17,49.44,102840.0
California,CA,0.98,132011,Accountants And Auditors,166020.0,9.251,48.35,100560.0
California,CA,0.85,132031,Budget Analysts,4770.0,0.266,49.52,102990.0
California,CA,0.93,132051,Financial And Investment Analysts,35660.0,1.987,60.2,125220.0
California,CA,1.0,132052,Personal Financial Advisors,32100.0,1.789,68.86,143240.0
California,CA,0.74,132054,Financial Risk Specialists,4860.0,0.271,58.14,120920.0
California,CA,0.43,132061,Financial Examiners,3230.0,0.18,52.72,109660.0
California,CA,1.24,150000,Computer And Mathematical Occupations,759060.0,42.297,68.4,142270.0
California,CA,0.85,151211,Computer Systems Analysts,49930.0,2.782,62.22,129420.0
California,CA,0.8,151212,Information Security Analysts,16510.0,0.92,67.66,140730.0
California,CA,1.82,151221,Computer And Information Research Scientists,7560.0,0.421,90.11,187420.0
California,CA,0.85,151241,Computer Network Architects,17560.0,0.978,73.7,153300.0
California,CA,0.9,151242,Database Administrators,8070.0,0.45,55.95,116380.0
California,CA,0.86,151243,Database Architects,6120.0,0.341,78.2,162660.0
California,CA,0.76,151244,Network And Computer Systems Administrators,29130.0,1.623,55.18,114770.0
California,CA,1.45,151251,Computer Programmers,20680.0,1.152,59.93,124660.0
California,CA,1.55,151252,Software Developers,304390.0,16.961,83.55,173780.0
California,CA,1.37,151253,Software Quality Assurance Analysts And Testers,32940.0,1.835,63.82,132750.0
California,CA,1.05,151254,Web Developers,10590.0,0.59,58.41,121490.0
California,CA,1.93,151255,Web And Digital Interface Designers,25370.0,1.414,65.95,137180.0
California,CA,1.77,151299,"Computer Occupations, All Other",91510.0,5.099,60.89,126640.0
California,CA,0.29,152011,Actuaries,870.0,0.048,61.57,128060.0
California,CA,0.94,152021,Mathematicians,250.0,0.014,63.25,131560.0
California,CA,0.79,152041,Statisticians,2800.0,0.156,62.16,129290.0
California,CA,1.46,152051,Data Scientists,33220.0,1.851,67.54,140490.0
California,CA,0.87,152099,"Mathematical Science Occupations, All Other",440.0,0.025,66.75,138840.0
California,CA,1.12,170000,Architecture And Engineering Occupations,337470.0,18.805,58.61,121910.0
California,CA,1.17,171011,"Architects, Except Landscape And Naval",15370.0,0.857,58.07,120780.0
California,CA,0.78,171021,Cartographers And Photogrammetrists,1140.0,0.064,48.5,100870.0
California,CA,0.75,171022,Surveyors,4520.0,0.252,50.62,105290.0
California,CA,1.41,172011,Aerospace Engineers,11130.0,0.62,68.78,143050.0
California,CA,1.22,172031,Bioengineers And Biomedical Engineers,2780.0,0.155,56.77,118090.0
California,CA,0.62,172041,Chemical Engineers,1550.0,0.086,57.8,120230.0
California,CA,1.26,172051,Civil Engineers,49010.0,2.731,55.34,115100.0
California,CA,3.06,172061,Computer Hardware Engineers,29930.0,1.668,83.3,173270.0
California,CA,1.29,172071,Electrical Engineers,28170.0,1.57,70.84,147340.0
California,CA,1.67,172072,"Electronics Engineers, Except Computer",19060.0,1.062,72.35,150490.0
California,CA,1.25,172081,Environmental Engineers,5910.0,0.329,56.89,118320.0
California,CA,0.84,172111,"Health And Safety Engineers, Except Mining Safety Engineers And Inspectors",2230.0,0.124,61.81,128560.0
California,CA,0.63,172112,Industrial Engineers,24640.0,1.373,58.15,120960.0
California,CA,0.22,172121,Marine Engineers And Naval Architects,260.0,0.015,62.11,129180.0
California,CA,1.06,172131,Materials Engineers,3100.0,0.173,59.19,123110.0
California,CA,0.82,172141,Mechanical Engineers,27420.0,1.528,60.86,126600.0
California,CA,1.18,172151,"Mining And Geological Engineers, Including Mining Safety Engineers",990.0,0.055,61.12,127130.0
California,CA,0.65,172171,Petroleum Engineers,1550.0,0.087,67.23,139840.0
California,CA,1.77,172199,"Engineers, All Other",31490.0,1.755,65.4,136040.0
California,CA,1.3,190000,"Life, Physical, And Social Science Occupations",212680.0,11.851,49.52,103010.0
California,CA,0.43,191011,Animal Scientists,130.0,0.007,62.34,129670.0
California,CA,1.57,191021,Biochemists And Biophysicists,6170.0,0.344,66.04,137360.0
California,CA,1.23,191022,Microbiologists,3120.0,0.174,53.2,110660.0
California,CA,2.29,191029,"Biological Scientists, All Other",16590.0,0.925,58.37,121410.0
California,CA,0.99,191041,Epidemiologists,1200.0,0.067,49.22,102390.0
California,CA,1.39,191042,"Medical Scientists, Except Epidemiologists",22520.0,1.255,62.18,129330.0
California,CA,1.41,191099,"Life Scientists, All Other",1250.0,0.07,65.51,136250.0
California,CA,0.89,192011,Astronomers,220.0,0.012,69.98,145560.0
California,CA,2.34,192012,Physicists,5080.0,0.283,84.91,176610.0
California,CA,0.64,192021,Atmospheric And Space Scientists,710.0,0.039,57.01,118580.0
California,CA,1.01,192031,Chemists,9940.0,0.554,50.75,105560.0
California,CA,0.76,192032,Materials Scientists,790.0,0.044,64.98,135150.0
California,CA,1.32,192041,"Environmental Scientists And Specialists, Including Health",12590.0,0.701,49.21,102350.0
California,CA,1.47,192042,"Geoscientists, Except Hydrologists And Geographers",4260.0,0.238,52.08,108330.0
California,CA,1.09,192043,Hydrologists,800.0,0.044,57.7,120010.0
California,CA,1.0,192099,"Physical Scientists, All Other",2470.0,0.138,66.93,139210.0
California,CA,0.81,193011,Economists,1570.0,0.087,64.32,133790.0
California,CA,1.96,193032,Industrial-Organizational Psychologists,240.0,0.013,65.53,136300.0
California,CA,1.4,193033,Clinical And Counseling Psychologists,11840.0,0.66,63.66,132410.0
California,CA,1.5,193034,School Psychologists,11150.0,0.622,52.8,109830.0
California,CA,0.8,193039,"Psychologists, All Other",1370.0,0.076,64.6,134360.0
California,CA,2.45,193041,Sociologists,840.0,0.047,55.45,115330.0
California,CA,1.45,193051,Urban And Regional Planners,7330.0,0.409,51.89,107920.0
California,CA,0.3,193094,Political Scientists,200.0,0.011,61.28,127460.0
California,CA,0.73,193099,"Social Scientists And Related Workers, All Other",3060.0,0.17,49.85,103680.0
California,CA,1.0,195011,Occupational Health And Safety Specialists,14400.0,0.802,50.74,105530.0
California,CA,1.32,211092,Probation Officers And Correctional Treatment Specialists,13420.0,0.748,49.15,102230.0
California,CA,1.03,230000,Legal Occupations,151180.0,8.424,79.95,166300.0
California,CA,1.09,231011,Lawyers,94300.0,5.254,102.82,213860.0
California,CA,1.87,271011,Art Directors,11340.0,0.632,71.18,148060.0
California,CA,1.99,271013,"Fine Artists, Including Painters, Sculptors, And Illustrators",2570.0,0.143,54.81,114010.0
California,CA,3.81,271014,Special Effects Artists And Animators,13470.0,0.751,64.24,133610.0
California,CA,2.45,272012,Producers And Directors,44740.0,2.493,63.94,132990.0
California,CA,1.67,272041,Music Directors And Composers,2120.0,0.118,55.49,115420.0
California,CA,0.93,273023,"News Analysts, Reporters, And Journalists",4920.0,0.274,62.77,130570.0
California,CA,1.42,273041,Editors,16090.0,0.896,49.7,103380.0
California,CA,1.06,273042,Technical Writers,5990.0,0.334,52.59,109380.0
California,CA,1.51,273043,Writers And Authors,8820.0,0.492,52.23,108640.0
California,CA,3.54,273099,"Media And Communication Workers, All Other",9710.0,0.541,58.54,121760.0
California,CA,2.52,274012,Broadcast Technicians,7790.0,0.434,50.5,105030.0
California,CA,2.98,274032,Film And Video Editors,10280.0,0.573,48.85,101600.0
California,CA,0.87,290000,Healthcare Practitioners And Technical Occupations,955900.0,53.266,61.54,128010.0
California,CA,1.31,291021,"Dentists, General",18820.0,1.048,87.37,181720.0
California,CA,0.77,291022,Oral And Maxillofacial Surgeons,380.0,0.021,106.64,221820.0
California,CA,1.4,291023,Orthodontists,1060.0,0.059,100.23,208470.0
California,CA,1.31,291029,"Dentists, All Other Specialists",910.0,0.051,120.0,249610.0
California,CA,1.27,291041,Optometrists,6190.0,0.345,66.02,137330.0
California,CA,0.92,291051,Pharmacists,35980.0,2.005,75.62,157280.0
California,CA,0.75,291071,Physician Assistants,12880.0,0.718,74.02,153960.0
California,CA,0.76,291081,Podiatrists,850.0,0.048,90.26,187750.0
California,CA,0.73,291122,Occupational Therapists,12470.0,0.695,54.59,113550.0
California,CA,0.85,291123,Physical Therapists,24200.0,1.349,54.94,114270.0
California,CA,0.5,291124,Radiation Therapists,980.0,0.055,73.58,153040.0
California,CA,1.01,291126,Respiratory Therapists,15480.0,0.862,49.55,103060.0
California,CA,0.85,291127,Speech-Language Pathologists,17270.0,0.963,53.86,112030.0
California,CA,0.83,291131,Veterinarians,7690.0,0.429,76.26,158610.0
California,CA,0.89,291141,Registered Nurses,332560.0,18.531,66.2,137690.0
California,CA,0.46,291151,Nurse Anesthetists,2600.0,0.145,120.64,250920.0
California,CA,1.08,291161,Nurse Midwives,890.0,0.05,88.34,183740.0
California,CA,0.66,291171,Nurse Practitioners,21740.0,1.211,77.66,161540.0
California,CA,0.84,291181,Audiologists,1380.0,0.077,51.24,106580.0
California,CA,1.36,291211,Anesthesiologists,5380.0,0.3,217.76,452930.0
California,CA,0.7,291212,Cardiologists,1260.0,0.07,187.08,389120.0
California,CA,0.49,291213,Dermatologists,700.0,0.039,150.64,313330.0
California,CA,1.72,291214,Emergency Medicine Physicians,7130.0,0.398,102.07,212300.0
California,CA,1.17,291215,Family Medicine Physicians,15480.0,0.862,120.98,251640.0
California,CA,0.75,291216,General Internal Medicine Physicians,5940.0,0.331,132.26,275110.0
California,CA,0.79,291217,Neurologists,870.0,0.049,93.27,194000.0
California,CA,1.33,291218,Obstetricians And Gynecologists,3120.0,0.174,137.25,285470.0
California,CA,1.06,291221,"Pediatricians, General",4350.0,0.243,100.32,208670.0
California,CA,0.9,291222,"Physicians, Pathologists",1180.0,0.066,127.14,264450.0
California,CA,1.47,291223,Psychiatrists,4320.0,0.241,138.59,288270.0
California,CA,0.64,291224,Radiologists,2400.0,0.134,125.49,261020.0
California,CA,0.71,291229,"Physicians, All Other",25890.0,1.443,120.03,249660.0
California,CA,1.73,291241,"Ophthalmologists, Except Pediatric",2360.0,0.132,155.9,324270.0
California,CA,1.47,291242,"Orthopedic Surgeons, Except Pediatric",2570.0,0.143,166.38,346070.0
California,CA,0.99,291292,Dental Hygienists,24880.0,1.386,56.89,118330.0
California,CA,0.46,291299,"Healthcare Diagnosing Or Treating Practitioners, All Other",1690.0,0.094,58.61,121900.0
California,CA,0.88,292032,Diagnostic Medical Sonographers,8600.0,0.479,58.97,122670.0
California,CA,0.7,292033,Nuclear Medicine Technologists,1370.0,0.076,69.47,144490.0
California,CA,0.75,292034,Radiologic Technologists And Technicians,19670.0,1.096,49.59,103150.0
California,CA,0.68,292035,Magnetic Resonance Imaging Technologists,3320.0,0.185,55.14,114680.0
California,CA,0.68,299021,Health Information Technologists And Medical Registrars,2780.0,0.155,48.57,101030.0
California,CA,1.02,299092,Genetic Counselors,370.0,0.021,66.61,138540.0
California,CA,0.74,331011,First-Line Supervisors Of Correctional Officers,4560.0,0.254,56.63,117790.0
California,CA,0.54,331012,First-Line Supervisors Of Police And Detectives,8890.0,0.496,77.49,161180.0
California,CA,0.64,331021,First-Line Supervisors Of Firefighting And Prevention Workers,6310.0,0.352,64.76,134690.0
California,CA,0.87,333021,Detectives And Criminal Investigators,10980.0,0.612,55.72,115910.0
California,CA,0.89,333051,Police And Sheriff'S Patrol Officers,68010.0,3.79,53.74,111770.0
California,CA,1.0,413031,"Securities, Commodities, And Financial Services Sales Agents",56820.0,3.166,48.6,101090.0
California,CA,0.98,414011,"Sales Representatives, Wholesale And Manufacturing, Technical And Scientific Products",36010.0,2.006,64.97,135140.0
California,CA,1.27,419031,Sales Engineers,8910.0,0.496,70.48,146590.0
California,CA,0.21,472011,Boilermakers,280.0,0.016,48.74,101380.0
California,CA,0.18,472132,"Insulation Workers, Mechanical",500.0,0.028,49.7,103380.0
California,CA,0.73,474021,Elevator And Escalator Installers And Repairers,2080.0,0.116,60.63,126110.0
California,CA,0.58,492095,"Electrical And Electronics Repairers, Powerhouse, Substation, And Relay",1710.0,0.095,55.08,114570.0
California,CA,0.63,499051,Electrical Power-Line Installers And Repairers,9000.0,0.501,53.83,111960.0
California,CA,0.92,518012,Power Distributors And Dispatchers,980.0,0.055,59.25,123240.0
California,CA,0.7,518013,Power Plant Operators,2600.0,0.145,49.36,102660.0
California,CA,0.4,518092,Gas Plant Operators,750.0,0.042,53.43,111140.0
California,CA,0.93,518093,"Petroleum Pump System Operators, Refinery Operators, And Gaugers",3680.0,0.205,48.65,101190.0
California,CA,0.94,532021,Air Traffic Controllers,2490.0,0.139,72.15,150060.0
California,CA,0.05,537073,Wellhead Pumpers,110.0,0.006,48.4,100670.0
Colorado,CO,0.8,110000,Management Occupations,156700.0,55.331,74.99,155970.0
Colorado,CO,0.16,111011,Chief Executives,620.0,0.22,124.79,259550.0
Colorado,CO,0.68,111021,General And Operations Managers,44710.0,15.788,75.1,156210.0
Colorado,CO,0.87,112021,Marketing Managers,5970.0,2.109,88.41,183890.0
Colorado,CO,0.93,112022,Sales Managers,9950.0,3.513,93.64,194770.0
Colorado,CO,0.71,112032,Public Relations Managers,960.0,0.339,75.18,156370.0
Colorado,CO,0.91,112033,Fundraising Managers,540.0,0.192,67.37,140140.0
Colorado,CO,0.45,113012,Administrative Services Managers,2040.0,0.721,77.82,161860.0
Colorado,CO,0.78,113013,Facilities Managers,1900.0,0.671,55.7,115860.0
Colorado,CO,1.09,113021,Computer And Information Systems Managers,12080.0,4.267,88.71,184520.0
Colorado,CO,0.73,113031,Financial Managers,10700.0,3.779,91.48,190270.0
Colorado,CO,0.38,113051,Industrial Production Managers,1600.0,0.563,69.92,145440.0
Colorado,CO,0.72,113061,Purchasing Managers,1040.0,0.368,82.16,170900.0
Colorado,CO,0.53,113071,"Transportation, Storage, And Distribution Managers",1970.0,0.697,61.7,128340.0
Colorado,CO,0.58,113111,Compensation And Benefits Managers,200.0,0.071,81.71,169960.0
Colorado,CO,0.85,113121,Human Resources Managers,3170.0,1.119,78.19,162630.0
Colorado,CO,0.88,113131,Training And Development Managers,680.0,0.24,71.17,148030.0
Colorado,CO,2.09,119021,Construction Managers,12830.0,4.529,55.82,116100.0
Colorado,CO,0.58,119033,"Education Administrators, Postsecondary",1820.0,0.644,57.11,118780.0
Colorado,CO,1.03,119039,"Education Administrators, All Other",980.0,0.345,52.01,108180.0
Colorado,CO,1.06,119041,Architectural And Engineering Managers,4090.0,1.445,90.2,187620.0
Colorado,CO,1.32,119081,Lodging Managers,1040.0,0.366,49.94,103880.0
Colorado,CO,0.85,119111,Medical And Health Services Managers,8180.0,2.888,68.81,143120.0
Colorado,CO,0.77,119121,Natural Sciences Managers,1390.0,0.492,75.08,156160.0
Colorado,CO,0.43,119141,"Property, Real Estate, And Community Association Managers",2290.0,0.808,55.04,114490.0
Colorado,CO,0.67,119161,Emergency Management Directors,150.0,0.052,53.71,111710.0
Colorado,CO,1.21,119199,"Managers, All Other",13290.0,4.695,81.07,168620.0
Colorado,CO,0.38,131011,"Agents And Business Managers Of Artists, Performers, And Athletes",90.0,0.033,55.25,114920.0
Colorado,CO,1.72,131082,Project Management Specialists,30400.0,10.735,51.76,107660.0
Colorado,CO,0.84,131111,Management Analysts,13130.0,4.638,50.8,105670.0
Colorado,CO,0.88,132041,Credit Analysts,1200.0,0.423,48.6,101090.0
Colorado,CO,1.4,132051,Financial And Investment Analysts,8460.0,2.989,54.56,113480.0
Colorado,CO,1.08,132052,Personal Financial Advisors,5460.0,1.927,58.9,122520.0
Colorado,CO,0.94,132053,Insurance Underwriters,1780.0,0.63,49.07,102070.0
Colorado,CO,0.87,132054,Financial Risk Specialists,900.0,0.318,48.26,100380.0
Colorado,CO,1.18,132061,Financial Examiners,1390.0,0.492,51.47,107060.0
Colorado,CO,1.42,150000,Computer And Mathematical Occupations,137030.0,48.386,58.77,122230.0
Colorado,CO,1.0,151211,Computer Systems Analysts,9290.0,3.28,56.89,118340.0
Colorado,CO,1.68,151212,Information Security Analysts,5480.0,1.935,61.7,128340.0
Colorado,CO,0.54,151221,Computer And Information Research Scientists,350.0,0.125,63.49,132070.0
Colorado,CO,3.44,151241,Computer Network Architects,11160.0,3.942,66.05,137390.0
Colorado,CO,1.37,151242,Database Administrators,1950.0,0.689,56.0,116470.0
Colorado,CO,1.95,151243,Database Architects,2180.0,0.769,68.22,141890.0
Colorado,CO,1.81,151244,Network And Computer Systems Administrators,10880.0,3.842,50.3,104620.0
Colorado,CO,0.63,151251,Computer Programmers,1420.0,0.5,55.56,115550.0
Colorado,CO,1.47,151252,Software Developers,45270.0,15.985,69.92,145420.0
Colorado,CO,1.7,151253,Software Quality Assurance Analysts And Testers,6430.0,2.269,54.91,114210.0
Colorado,CO,1.31,151255,Web And Digital Interface Designers,2720.0,0.959,55.64,115720.0
Colorado,CO,0.96,151299,"Computer Occupations, All Other",7810.0,2.758,67.53,140460.0
Colorado,CO,1.59,152011,Actuaries,760.0,0.267,63.94,132990.0
Colorado,CO,0.44,152031,Operations Research Analysts,960.0,0.338,48.62,101130.0
Colorado,CO,2.04,152041,Statisticians,1140.0,0.402,48.6,101090.0
Colorado,CO,1.65,152051,Data Scientists,5910.0,2.088,57.85,120320.0
Colorado,CO,1.48,170000,Architecture And Engineering Occupations,70260.0,24.808,50.73,105510.0
Colorado,CO,3.02,172011,Aerospace Engineers,3760.0,1.326,69.05,143630.0
Colorado,CO,2.01,172031,Bioengineers And Biomedical Engineers,720.0,0.256,53.76,111820.0
Colorado,CO,1.75,172041,Chemical Engineers,690.0,0.243,54.73,113830.0
Colorado,CO,1.98,172051,Civil Engineers,12100.0,4.272,49.72,103420.0
Colorado,CO,1.89,172061,Computer Hardware Engineers,2920.0,1.029,67.22,139830.0
Colorado,CO,1.1,172071,Electrical Engineers,3810.0,1.346,56.16,116810.0
Colorado,CO,3.45,172072,"Electronics Engineers, Except Computer",6200.0,2.188,61.67,128270.0
Colorado,CO,2.06,172081,Environmental Engineers,1530.0,0.542,53.6,111490.0
Colorado,CO,0.6,172111,"Health And Safety Engineers, Except Mining Safety Engineers And Inspectors",250.0,0.09,55.64,115740.0
Colorado,CO,0.84,172112,Industrial Engineers,5230.0,1.848,51.76,107660.0
Colorado,CO,1.35,172141,Mechanical Engineers,7100.0,2.507,54.25,112840.0
Colorado,CO,4.06,172151,"Mining And Geological Engineers, Including Mining Safety Engineers",530.0,0.188,63.42,131920.0
Colorado,CO,2.56,172171,Petroleum Engineers,970.0,0.344,77.97,162190.0
Colorado,CO,0.92,172199,"Engineers, All Other",2590.0,0.916,59.93,124650.0
Colorado,CO,1.77,173021,Aerospace Engineering And Operations Technologists And Technicians,350.0,0.124,57.07,118700.0
